0,1,2,3,4
0.00037685335226878794,0.39338822740230445,0.013013300710457804,0.026744052927705552,0.003563802382870437
0.00037685335226878794,0.39338822740230445,0.01755877990708611,0.03379204424124861,0.0049374223016412245
0.0007537067045375759,0.4166894799419397,0.01933601814367518,0.039668099505132476,0.010643609998350546
0.0007537067045375759,0.4166894799419397,0.026864065369682204,0.045833487323623565,0.012375868255246957
0.0007537067045375759,1.1803020930276706,0.03447576614628682,0.045833487323623565,0.015481746430914153
0.0011305600568063637,1.5519516454476996,0.04025215756190215,0.07594920896128834,0.02685536634968494
0.0011305600568063637,1.616017325299439,0.04838195207461732,0.14071648767208295,0.03927887905235373
0.0011305600568063637,1.2210665203397748,0.05309686306218379,0.148582933246141,0.05160695015733992
0.0018842667613439398,1.455178332302185,0.08434069011684317,0.2876601341498269,0.06331318618375747
0.0022611201136127274,1.4377151575297162,0.11753723618249172,0.39989816645916854,0.10292852561515299
0.0026379734658815157,1.4419906577395227,0.13856615937153088,0.4185031740276902,0.14432761202226174
0.004145386874956667,1.2434965905259034,0.1950269653664782,0.44590703388409214,0.21224504865787278
0.005275946931763031,0.8746973715790791,0.26593590436138365,0.4673315957319245,0.33016703800985864
0.007160213693106971,0.8686355306994279,0.33970425757795153,0.5119931470058888,0.43836520768291953
0.011682453920332425,0.8843123648020522,0.4277627253181856,0.628446260071663,0.6441165752099461
0.015827840795289094,0.7502565750396795,0.5356807603327536,0.6930540140658186,0.9872620414603324
0.017335254204364246,0.9042646991144834,0.5826037160252671,0.7832468834619266,1.2591870545518886
0.02788714806789031,1.3029924195299543,0.6758677531050955,1.131515869706679,1.9074960767846991
0.030901974886040608,0.754838463676312,0.7927765173382001,1.1867983942146547,2.687442156867563
0.03806218857914758,0.9059962542779115,0.9137609312268111,1.3565284036629264,3.9408999823675344
0.03919274863595395,1.0748762392745144,1.099253785727988,1.5776439453874855,5.158327921583671
0.04333813551091061,1.1635309275817338,1.3467673834859923,1.7621212595595994,6.504464713608125
0.051252055908555166,1.1076550742163653,1.4904902532935118,1.8164648986005696,9.498891825196711
0.06067338971527486,1.0257650456589147,1.7378187565195864,1.9213493443793195,11.914355498018475
0.0655724832947691,0.6873929129347365,1.9767727429779605,1.8513976670586287,14.527070906215812
0.07763179056737032,0.7176825883366256,2.1867811762944034,2.1175042593835887,16.7093971241115
0.0908216578967779,0.69650932140371,2.421352091655657,2.226317717502699,19.69300015872956
0.11494027244198031,0.5285559183897098,2.8269176383301398,2.1880411844134766,21.61528302274631
0.12096992607828093,0.47268006502434134,2.9483578449069467,2.131319442702551,24.420261275147805
0.1311449665895382,0.47410523176094355,3.129438057384551,2.307041797097842,25.972879711042186
0.13302923335088213,0.42621497076582815,3.3678054692398662,2.3134928955785115,28.906919164228555
0.13679776687357,0.38737429494432585,3.4807336890442753,2.492116702597921,31.195604065475965
0.14262828430158853,0.36977370935109954,3.5667191031083787,2.6219152190040313,33.11035269667735
0.13471436390394398,0.2725680206242666,3.7023580668416924,2.8406753126145925,33.84815050141809
0.13408196282067422,0.2673659384318574,3.5979178324237235,2.9883815290429867,35.890707032134785
0.14927740253269356,0.25168910432923297,3.6821565681047845,3.361638925227331,35.79594741986266
0.14787835825642096,0.23601227022660853,3.810419143784932,3.6625405240501308,36.36768150540384
0.14887467620349418,0.24634961131606647,3.764397956411797,4.280368799686793,35.598346420223066
0.16038407854869757,0.230672777213442,3.9191661943380756,5.092822838614716,35.26375764188134
0.1528470115033218,0.4000513469640445,4.182991937259375,5.6042841741013705,36.15252543747878
0.15434148842393167,0.38294934612481785,4.378522949338378,5.78723979026554,35.89865352836066
0.16936188762469376,0.36833650482555325,4.617824634078801,5.734541631437207,36.724919160734686
0.1633757090226467,0.5771679131286305,4.823896510231172,5.704458506460032,36.274991896360426
0.1685174138446766,0.619357507177337,5.151996095712467,5.576245874632184,37.08535215604445
0.1836784980039352,1.1484857107011506,5.39860815815804,5.435022689933463,36.76385457095917
0.1674996768333079,1.211126223816288,5.4214964706472415,5.005292437311055,37.306581754214065
0.1849303636820094,1.0946357631370922,5.381378778396215,5.10496681969251,36.983892280773155
0.21776474593250517,1.0846595959808767,5.367760013149695,5.483004672001284,37.30136661164639
0.23451573965671085,1.0529447538423855,5.35577231722851,5.8282202968587455,36.24977738997287
0.2747076945286899,1.190109896700497,5.364117745166338,5.938542835136852,37.11810054155093
0.3191208271355732,1.1208421346563484,5.441176444237057,5.949298167236577,36.25477479110733
0.37418777989002167,0.5541610112268771,5.549873727398531,5.859152119657232,35.08577487384948
0.5235128176202508,0.48738240872269056,5.803141294118106,5.793206316017058,33.848065018962124
0.7656017258528117,0.40300322062527766,5.9835168178653495,5.377719832500857,33.5564631481191
0.9726431114590914,0.630248218527211,6.07026911024366,4.898593340274441,32.70871396427259
1.2758333424421975,0.6505617267728845,6.236898349364012,4.8432075630602816,32.41482846205232
1.6487278408357045,0.2732115074064468,6.295488481482179,5.1339601384642926,31.186342845680123
1.9450131055518778,0.27178634066984453,6.535319071031905,5.292128244341861,29.285176236869862
2.2775837832915755,0.2689360071966401,6.532769415846708,5.635038143006991,29.33179836320286
2.533995495238253,0.2689360071966401,6.476435637276142,5.991029652703995,28.39877065183624
2.8047680310859655,0.2703611739332423,6.718391426735547,6.3526556859320475,27.59962275422972
