0,1,2,3,4,5
1034.745405675159,41172.032334011834,1319.7771561448053,41509.99999999999,1216.616845749698,40905.06160138404
222.70297328768584,206.8992176042542,204.05151494123714,193.99999999999994,211.2152033882382,214.7651408222203
107.8302704501062,142.19990715446372,81.79143355430212,268.99999999999994,98.45287731334865,75.12415884320997
59.20481101762215,52.21533011605519,48.04283222848927,37.99999999999999,42.096022799536506,53.75168231358003
3.8501837376207577,4.309300253558634,4.433146900170445,5.099999904999999,5.249166621340753,3.9751682253983787
4.594631006139623,7.047134339150374,5.117225615258674,13.630000109999996,4.949993111034571,3.7630518867542477
22.08486477494688,44.05447939541198,44.45996511988498,28.999999999999993,40.84022640614786,22.607335707409593
0.0,0.3163520814198093,0.0,0.9999999999999998,0.35649958233308693,0.9999999999999998
67.41697295498936,68.49082035772679,68.61142192759712,68.99999999999999,64.57764228118918,66.50336462716007
165.67156727983,150.526065749719,173.06579235073357,166.99999999999997,183.83237111130205,188.24158843209977
1.9999999999999996,1.3394530948487957,2.5971445181007144,0.9999999999999998,2.4469657871201647,1.9999999999999996
112.71767512717597,150.10895879082395,138.92861295251785,119.99999999999997,127.33115386667617,111.24158843209977
94.58670250488312,87.43539278823614,78.92861295251785,69.99999999999999,76.60014300733646,72.74495305925987
34.12729716242032,32.476595171079005,36.37430066290643,32.99999999999999,38.94418748974544,40.124158843209976
41.08486477494687,38.62796243395701,39.58286710860428,39.99999999999999,43.6727888753842,45.37247652962993
1289.889736203824,19.127658618465013,29.999999999999993,19.999999999999996,51.38997493998521,1292.8717707961723
