0.05391351,0.61366886,0.06098959,0.07347756,0.01037837,0.0459867,0.03238064,0.01309529,0.01598776,0.18204509,0.0097905,0.17232747,0.05479005,0.0554601,0.05268422,0.02705741,0.04410199,0.0961073,0.1911447,0.07945374,0.06173582,0.04806849,0.00384644,0.05800455,0.02100927,0.04387855,0.55027163,0.06951597,0.02563198,0.04393568,0.01174058,0.01935473,0.01817076,0.16181605,0.04263215,0.05836706,0.06615094,0.07178747,0.06510727,0.00778324,0.06913429,0.00829913,0.64272344,0.03382519,0.02546005,0.01429479,0.12299167,0.00959819,0.04919726,0.02146531,0.2819166,0.0226406,0.04117918,0.06836912,0.07101265,0.01777585,0.11342531,0.1476239,0.02942695,0.04279399,0.05034115,0.10992327,0.10543335,0.02746793,0.00404863,0.05235547,0.02929673,0.04344523,0.01284637,0.00672358,0.01771829,0.0338159,0.07113596,0.01751387,0.10222843,0.02924812,0.05748448,0.02486083,0.03696488,0.05107642,0.04849261,0.32815173,0.047056,0.01204137,0.06583434,0.02526094,0.0304756,0.07850052,0.0310271,0.04828608,0.02957699,0.01863625,0.06511913,0.04164355,0.06562971,0.06985335,0.03684278,0.06103529,0.6600566,0.03580099,0.04153399,0.02106789,0.01457328,0.02024204,0.15131924,0.01814374,0.03604346,0.03645619,0.02941718,0.02882466,0.0486644,0.01831441,0.01041619,0.02749084,0.03273993,0.08547213,0.05870792,0.04325533,0.03622263,0.22245,0.02672462,0.45118892,0.02151902,0.14605469,0.02956405,0.08617087,0.02135056,0.04119739,0.26976797,0.10940012,0.08259229,0.07114212,0.11801669,0.03369066,0.06551889,0.12081573,0.06221052,0.08529424,0.18041234,0.05684851,0.08010311,0.04064173,0.03530029,0.02923645,0.04360076,0.0235464,0.00989213,0.01163707,0.03320754,0.06469809,0.02334852,0.03287289,0.04431916,0.1842788,0.0231475,0.02672066,0.0127289,0.05105163,0.10210594,0.07973049,0.08965762,0.10762563,0.09678489,0.05427301,0.04553569,0.03718471,0.01849539,0.02213726,0.02937511,0.01448705,0.14413275,0.07643237,0.2518814,0.38021,0.00883537,0.1107093,0.04754531,0.05625335,0.2539463,0.10125855,0.17638971,0.01504605,0.01975295,0.02070191,0.03074532,0.03118657,0.3993043,0.07229023,0.00827224,0.02281626,0.01056832,0.11415247,0.04674096,0.13324104,0.2723023,0.05098432,0.00906346,0.04625066,0.08786941,0.01906033
0.07404405,0.02680839,0.02744945,0.04593835,0.11390355,0.04515992,0.03840548,0.02758342,0.0254217,0.05660053,0.0403462,0.02010181,0.4683758,0.02652831,0.08661447,0.06755386,0.07013486,0.00775063,0.03037304,0.05222939,0.04577808,0.00984999,0.00985864,0.00417068,0.03452427,0.08103339,0.05089356,0.10531812,0.44350222,0.4416746,0.42198008,0.02876827,0.02420555,0.00757736,0.16543882,0.35127845,0.10726134,0.00987021,0.3033451,0.16339692,0.03590702,0.11119194,0.07887202,0.05531442,0.20178415,0.10190675,0.01233067,0.10491332,0.01589051,0.05216989,0.06097937,0.08591477,0.04996078,0.02604336,0.06791723,0.20663215,0.06741215,0.01660192,0.04862556,0.0411666,0.00955044,0.05154407,0.01821382,0.07347443,0.05119546,0.01217885,0.19933273,0.3484317,0.01406107,0.00710312,0.339671,0.10538711,0.18027018,0.07969477,0.05430844,0.07734687,0.02512984,0.10505753,0.06156256,0.40649697,0.12390431,0.05087746,0.04758698,0.05040811,0.08035535,0.0232386,0.15205057,0.02454143,0.05388245,0.29413366,0.00697289,0.01850315,0.02927088,0.46549305,0.5851568,0.05414233,0.04113391,0.05115898,0.07621771,0.11353158,0.28123438,0.15183616,0.01387771,0.0121516,0.03896615,0.07223136,0.00885248,0.4416546,0.07835604,0.13980909,0.04798284,0.05414288,0.05617459,0.10549719,0.04481808,0.21591806,0.09145863,0.17439288,0.3575788,0.03001901,0.06171561,0.05257459,0.02943483,0.1462986,0.6626333,0.06742078,0.59041,0.41906086,0.04287751,0.02694208,0.37988913,0.21156149,0.03202111,0.53885734,0.15255795,0.01096578,0.39088708,0.12188817,0.05668864,0.02701446,0.13399374,0.03705356,0.17533235,0.02635543,0.46741492,0.11484485,0.04613177,0.05981845,0.06040341,0.03909848,0.0082643,0.10030883,0.0355441,0.00749138,0.03806599,0.33701062,0.12671274,0.07484215,0.04721243,0.4016235,0.08400667,0.0207761,0.11535412,0.07575753,0.04666334,0.44321182,0.17419973,0.30128872,0.11828629,0.06606428,0.04240857,0.03665587,0.06704281,0.01386731,0.08289222,0.02993248,0.13590588,0.02008543,0.03760441,0.11155236,0.13041627,0.02790729,0.3544649,0.01020965,0.08891124,0.01404126,0.02355399,0.01626845,0.0471855,0.01947554,0.10751773,0.07301403,0.61746913,0.01710021,0.01294319,0.05895155,0.5490333,0.06291524,0.04190565,0.03983253
0.13674922,0.07571347,0.4997878,0.10082413,0.06867444,0.61563224,0.07282451,0.03506592,0.08271434,0.08963118,0.01740251,0.04203231,0.12127723,0.02335826,0.02511112,0.01641141,0.03042727,0.05980313,0.14076622,0.09140562,0.03690748,0.0809001,0.0424745,0.01251893,0.6563701,0.05146274,0.02193817,0.04745483,0.05795755,0.05500844,0.03695153,0.05707713,0.060506,0.10367048,0.05459541,0.0091282,0.047952,0.12024625,0.11070623,0.02175141,0.06883901,0.5566743,0.01890811,0.05396584,0.04723136,0.47715455,0.02496573,0.41454637,0.06822362,0.0516948,0.23678398,0.03071637,0.09057619,0.03138932,0.04782907,0.02454212,0.04083358,0.07954979,0.07223454,0.03142985,0.03567601,0.05459894,0.2846317,0.02225918,0.06596611,0.07744034,0.05338803,0.05677254,0.02811002,0.02392184,0.221501,0.6915156,0.04339553,0.03498989,0.01144622,0.041462,0.15337226,0.02269486,0.06286682,0.04996668,0.05769779,0.1469349,0.05526193,0.02277943,0.13202292,0.0543918,0.15360783,0.13791952,0.24820428,0.03785753,0.7851485,0.06069996,0.02770102,0.021094,0.05866163,0.01950946,0.04396369,0.03012619,0.05624969,0.30251238,0.03124298,0.02729144,0.00947099,0.00642359,0.16260362,0.63324314,0.02977582,0.00553814,0.02346015,0.15903322,0.04620675,0.05347306,0.01117993,0.03931995,0.02266,0.03893363,0.08977678,0.07174651,0.02418014,0.01943489,0.05671785,0.0336018,0.06243882,0.05418853,0.0504367,0.02462474,0.01919713,0.14738536,0.33492422,0.50121826,0.03536551,0.09721483,0.0422116,0.01058061,0.04979888,0.02049518,0.02667835,0.17633806,0.14022624,0.11520999,0.315406,0.31635815,0.04097431,0.0835722,0.01946282,0.09159057,0.19185284,0.09711488,0.03783621,0.05649988,0.19270432,0.09807316,0.13175908,0.01356153,0.05960672,0.06495775,0.02747344,0.07633655,0.02520481,0.01857337,0.02332709,0.02039278,0.04228677,0.6226203,0.08225859,0.03317437,0.09279564,0.03131636,0.460034,0.06683486,0.02722651,0.4407742,0.03167149,0.0604404,0.1772176,0.06136145,0.11001037,0.5536131,0.04676962,0.03803972,0.09399441,0.70453185,0.04381069,0.03280529,0.04483388,0.00398919,0.05802279,0.01862809,0.00706942,0.08255617,0.01638899,0.00671397,0.06454182,0.09720638,0.02176541,0.07943464,0.11096269,0.08160185,0.09357324,0.06337439
0.4255966,0.01089691,0.16454944,0.081952,0.0409117,0.01063449,0.28988287,0.13544765,0.10028924,0.18337789,0.03561099,0.07875142,0.0217677,0.02324433,0.00475433,0.02441811,0.08399332,0.02209574,0.00406823,0.06864243,0.09973537,0.02314932,0.04220208,0.0361219,0.03514916,0.05591866,0.06456736,0.1569006,0.05539399,0.04432979,0.27042112,0.27035117,0.15214379,0.17807068,0.25852078,0.03600049,0.00846955,0.05828181,0.11229333,0.05372163,0.05994171,0.03204313,0.01458584,0.08525597,0.07575317,0.06660867,0.02895402,0.07721893,0.03323564,0.01265392,0.05510902,0.06916078,0.07102314,0.09848218,0.02965287,0.01480205,0.02599725,0.02165061,0.04560914,0.3068622,0.00652099,0.14971586,0.11232293,0.01281184,0.01591874,0.04057,0.0598469,0.01738925,0.02716159,0.05796694,0.06366806,0.05074604,0.03478141,0.05195272,0.07301559,0.04995172,0.2898555,0.02052131,0.43589675,0.04171249,0.07249434,0.05379964,0.02462188,0.03896631,0.06127526,0.01266354,0.14576077,0.04987323,0.04204109,0.05739154,0.05716195,0.04469373,0.0164792,0.02443206,0.08300829,0.02273292,0.02053677,0.01790391,0.02131253,0.27668875,0.04218156,0.35288543,0.03426426,0.00738167,0.01091382,0.04950384,0.08076706,0.03779021,0.13731138,0.11481303,0.02374188,0.00867025,0.02057195,0.10056947,0.22670984,0.19408211,0.2308882,0.1531818,0.0213587,0.2595029,0.16538137,0.11181553,0.07900326,0.05542505,0.00761978,0.02005983,0.01148837,0.04275446,0.07720905,0.05708991,0.00689359,0.0279991,0.40044835,0.07088543,0.06566546,0.03929034,0.05893189,0.02572659,0.09928066,0.01827623,0.18635957,0.01048187,0.15924546,0.05414717,0.06233737,0.11067883,0.02947439,0.01779817,0.11523823,0.01464976,0.1701842,0.0828248,0.01661704,0.20303956,0.44707388,0.03522173,0.02158054,0.03461464,0.11343445,0.16047718,0.00638418,0.0468822,0.4794088,0.00548077,0.3362273,0.0384823,0.03352132,0.04967334,0.02569285,0.09781663,0.0340092,0.03616659,0.08285038,0.14720723,0.10734992,0.1986036,0.03984469,0.00866663,0.16746712,0.02044187,0.01874284,0.16686428,0.06160557,0.07205649,0.13010335,0.11108419,0.03487295,0.07971671,0.04597919,0.19228818,0.01623498,0.00927899,0.02421955,0.07542694,0.4809254,0.04911274,0.01402715,0.12593217,0.4385587,0.09049715
0.0411199,0.06401073,0.02861577,0.12600893,0.09087378,0.02138487,0.07476216,0.09476285,0.07835905,0.07624219,0.04269495,0.12305151,0.03582832,0.09045716,0.03581972,0.00880183,0.1759216,0.5410589,0.04095575,0.0626747,0.03330742,0.5442856,0.3537965,0.03872035,0.0834222,0.0791318,0.0384121,0.03015021,0.03740161,0.03650247,0.0119617,0.1229295,0.06809111,0.22676152,0.10284421,0.08716992,0.03445094,0.06120943,0.03933591,0.40266573,0.1323098,0.10482577,0.08781009,0.09001976,0.02454082,0.15835163,0.02974862,0.04040339,0.03247738,0.0204172,0.06556114,0.53767097,0.33008325,0.03153046,0.03247935,0.02880765,0.12958683,0.1755508,0.00715882,0.15261133,0.10973056,0.1382242,0.04271324,0.38978156,0.5662938,0.34888518,0.07917579,0.04327156,0.00769176,0.09703588,0.05760703,0.02928008,0.02800852,0.052832,0.03777168,0.01214818,0.0667119,0.03180122,0.11811847,0.02214795,0.04217042,0.23350142,0.1449025,0.01558641,0.06506237,0.01937462,0.02792109,0.5461487,0.06665477,0.0601913,0.01289132,0.02953042,0.2958456,0.04715494,0.03397153,0.09336346,0.01366028,0.01658878,0.03494597,0.04451727,0.02059006,0.01561404,0.03711649,0.01347953,0.01326652,0.02025178,0.00708061,0.00911686,0.04542655,0.04531866,0.11814018,0.00654473,0.6776734,0.20502938,0.03552249,0.03337025,0.00574332,0.21085334,0.02707821,0.11159841,0.02988444,0.08629098,0.09471957,0.01152629,0.00652805,0.03473004,0.03734294,0.01349468,0.05089951,0.0730496,0.05209114,0.07991609,0.11631265,0.0360886,0.09136069,0.64247304,0.02455947,0.0231203,0.02179031,0.0371774,0.00524525,0.23294897,0.1032444,0.03779301,0.09532219,0.02026751,0.37670276,0.02702047,0.02709119,0.01753163,0.02905402,0.03715998,0.02449563,0.10519456,0.18482083,0.04078123,0.02300721,0.40656972,0.18689933,0.1142866,0.11956168,0.1155968,0.02520971,0.01489992,0.06508873,0.04185367,0.14263849,0.00877309,0.18946692,0.02254709,0.03564788,0.01387806,0.04028938,0.03161861,0.08136749,0.0316426,0.03696675,0.10396207,0.02778235,0.29918295,0.29414698,0.02767108,0.23719615,0.03247458,0.16535836,0.00489201,0.03022448,0.25145566,0.01397405,0.07656968,0.07738732,0.00509001,0.02667337,0.05975236,0.0521415,0.03254903,0.02345427,0.14897996,0.06710702,0.05407629
0.02759214,0.08459084,0.01750394,0.04894172,0.07866877,0.0648674,0.0791451,0.5201363,0.01160002,0.08008884,0.6367795,0.09936199,0.04410388,0.0986966,0.11182392,0.08571633,0.07328992,0.04943205,0.01520771,0.28714895,0.06811238,0.03601506,0.03853994,0.05561173,0.01878032,0.07926064,0.11374068,0.32596987,0.07461344,0.01322246,0.02787626,0.03610626,0.02898927,0.03932706,0.09380084,0.01708008,0.48866627,0.36717522,0.18632033,0.14219719,0.06079196,0.00689151,0.09211393,0.12717384,0.03133396,0.01331725,0.1541843,0.03620518,0.07648773,0.15373664,0.05280416,0.04400158,0.04283046,0.01804754,0.12241028,0.04723921,0.02370835,0.07770655,0.6171477,0.04283429,0.01936661,0.02073261,0.02402107,0.03830449,0.02621253,0.09314582,0.01744278,0.03970546,0.00551994,0.5220403,0.0776878,0.00755328,0.04471976,0.01582621,0.16746014,0.01190944,0.15857664,0.41888875,0.09089924,0.08040561,0.02543394,0.01549795,0.22266933,0.03007372,0.04458131,0.05842866,0.11432539,0.03725926,0.05528696,0.04805546,0.00486662,0.0132893,0.16106941,0.0353498,0.01464498,0.17335331,0.09800328,0.0113021,0.02736011,0.03775793,0.0379829,0.03272145,0.10657378,0.04923461,0.04838716,0.04108454,0.70898545,0.14251462,0.01974103,0.16478148,0.06069554,0.02351409,0.02268287,0.05966431,0.02597144,0.07804307,0.2519603,0.08338051,0.04888777,0.15920725,0.35270533,0.03251696,0.23078777,0.0885335,0.05894771,0.12397955,0.00702277,0.10058261,0.01841362,0.05092318,0.02767269,0.04002558,0.07068872,0.02313739,0.01494583,0.08515815,0.2263379,0.1405606,0.04637935,0.05347743,0.04531539,0.14340873,0.02954859,0.02998868,0.14959688,0.04843472,0.03397539,0.2220637,0.53394467,0.0164275,0.02174427,0.06509636,0.09783093,0.20585708,0.00837439,0.06412098,0.02860541,0.05550424,0.00690474,0.02846153,0.08059706,0.12484297,0.01460534,0.00827079,0.05183999,0.0460826,0.1677783,0.01833221,0.04480285,0.3221062,0.17589733,0.03720667,0.06465808,0.03879534,0.04885194,0.28360978,0.03862102,0.01415943,0.06244751,0.01769069,0.03937827,0.01727201,0.11920733,0.5973404,0.03436621,0.7181091,0.05660597,0.04377993,0.07997515,0.01338471,0.00798991,0.07218833,0.01276915,0.03577997,0.0676857,0.04671364,0.04787591,0.09012074,0.02957621,0.3988179
0.01221162,0.03371251,0.00477693,0.02826568,0.48221716,0.04112532,0.04455604,0.03812464,0.6142941,0.1274361,0.07604616,0.27428314,0.06784234,0.04198598,0.04505014,0.21175921,0.03806615,0.01841129,0.15943207,0.07141975,0.4033797,0.07664808,0.02859697,0.00871229,0.03413519,0.0479365,0.04359236,0.0148007,0.03306763,0.02616825,0.08890973,0.07473392,0.08364172,0.0288165,0.07538395,0.0500675,0.00986912,0.04361017,0.02045425,0.01924953,0.10662869,0.09608422,0.01742301,0.09463383,0.02640152,0.08926068,0.4730967,0.04079764,0.01346882,0.1351599,0.03021783,0.02973916,0.05132015,0.3540592,0.12333771,0.02374846,0.12483969,0.19014995,0.08542304,0.14595035,0.02248131,0.0185816,0.30606622,0.02914379,0.05163805,0.02664445,0.04373831,0.03280364,0.07887915,0.01763702,0.06724881,0.02058811,0.047964,0.42226896,0.13065478,0.03740059,0.15151599,0.01184149,0.00435324,0.06111364,0.06915343,0.06177699,0.06236748,0.64245397,0.02196375,0.02619508,0.0612394,0.00952727,0.0507422,0.03560217,0.02717418,0.0392511,0.04446247,0.25065336,0.01578055,0.48623064,0.58542424,0.4263843,0.03328368,0.03857531,0.02934919,0.04619288,0.05995288,0.01671341,0.26652825,0.04017906,0.05107332,0.08737235,0.03385749,0.02104813,0.02511204,0.747842,0.06320845,0.05549518,0.00631411,0.04430627,0.10609269,0.13022213,0.36354494,0.00906349,0.02831516,0.10443102,0.30525783,0.2618317,0.02692957,0.29644153,0.07125671,0.01351101,0.00715071,0.02124177,0.07555122,0.0304426,0.04785129,0.11953299,0.12709087,0.02216156,0.04964561,0.06188533,0.049195,0.6437089,0.05573239,0.09024748,0.11598391,0.02883036,0.0551542,0.0856567,0.08217238,0.3618036,0.01645892,0.05633697,0.07277038,0.08612507,0.01775174,0.01284942,0.02534632,0.01826232,0.01914015,0.04409797,0.41554102,0.04064281,0.09171697,0.0499547,0.04783612,0.02691232,0.03466349,0.12693006,0.0485321,0.02871847,0.06131834,0.10411389,0.40881494,0.04220848,0.19938326,0.08671963,0.06085956,0.16128483,0.3819857,0.10228603,0.15105556,0.01463862,0.14006515,0.00870217,0.01504069,0.00849585,0.1607211,0.04665693,0.04993588,0.01443894,0.11266532,0.37479037,0.5882332,0.0151202,0.05872585,0.02666736,0.01584164,0.01799725,0.0518304,0.02624578,0.01449656,0.09321873
0.02482197,0.02214387,0.03465103,0.09109855,0.04286538,0.03999878,0.08454224,0.05197895,0.03993481,0.04348837,0.04961063,0.03327077,0.05725676,0.13856098,0.5176739,0.08002663,0.36737373,0.09545092,0.01489276,0.04152386,0.09842412,0.07738546,0.02037254,0.05139316,0.10174642,0.019526,0.04980429,0.03290651,0.21785204,0.16626357,0.04456764,0.0524886,0.02346522,0.08602747,0.05852885,0.07461695,0.20119591,0.03412405,0.04561703,0.09723819,0.15550606,0.06859596,0.02166454,0.03145384,0.2574781,0.00895923,0.06412734,0.15583907,0.0930107,0.3515129,0.09479327,0.08889467,0.06870662,0.03683499,0.25750872,0.44529167,0.14438048,0.09102382,0.05666684,0.03979259,0.01777496,0.02923269,0.01022397,0.0493639,0.01879792,0.09667546,0.0598115,0.07934979,0.7291766,0.03246086,0.02195053,0.02531222,0.09766665,0.05998554,0.02547894,0.06585119,0.02231786,0.03263989,0.05698045,0.14415446,0.1843436,0.03469938,0.05306198,0.02671057,0.31182024,0.39054906,0.04762516,0.03022411,0.03097856,0.1082615,0.05571581,0.7269676,0.14558354,0.03213195,0.01628627,0.03208218,0.12337717,0.05328912,0.02286468,0.03211603,0.08499489,0.2122467,0.00775398,0.13054465,0.01769149,0.02760061,0.03146715,0.02552275,0.52321905,0.09232648,0.4826489,0.04407657,0.01840764,0.05923602,0.10059136,0.03897387,0.01881303,0.05507132,0.02540766,0.08722952,0.13055214,0.08355417,0.05657013,0.02476868,0.05717162,0.10237554,0.04069819,0.06774465,0.01391332,0.05541958,0.05061784,0.13272071,0.07754209,0.08748945,0.0469112,0.02053923,0.06477753,0.15880625,0.04409533,0.00736877,0.0177688,0.04485098,0.02982752,0.48703012,0.024549,0.39391315,0.0053458,0.12602957,0.05316269,0.37532285,0.02418649,0.06440711,0.5430936,0.22693713,0.09057251,0.32164565,0.10213786,0.1273959,0.03748313,0.08961414,0.03416681,0.38681325,0.05212183,0.00789625,0.04279649,0.1477845,0.05578616,0.2486615,0.04485752,0.03185481,0.01810829,0.03241489,0.04573522,0.02727176,0.02119446,0.06458478,0.01942103,0.06717086,0.02267534,0.05869741,0.01867546,0.00745081,0.01336074,0.07830688,0.02394672,0.007772,0.02626026,0.39633587,0.59672266,0.01972337,0.06904805,0.00578495,0.03337248,0.42400986,0.04631448,0.02959559,0.03340411,0.02377065,0.04315863,0.05426313
0.1994106,0.05600829,0.13894095,0.03097786,0.00752622,0.07063857,0.19701257,0.03115428,0.01430812,0.11565237,0.04978013,0.06382825,0.117254,0.13174915,0.0622204,0.38235122,0.09581473,0.07609245,0.34818015,0.19297722,0.14498642,0.02898761,0.09340233,0.5911455,0.0086171,0.27764308,0.05927138,0.13950084,0.03145042,0.15151837,0.0198587,0.31270656,0.402438,0.00702319,0.02775719,0.2981588,0.01932435,0.09508967,0.03131669,0.03346813,0.05363487,0.00748018,0.01160865,0.00592929,0.27960035,0.01121082,0.0544432,0.08426666,0.56583905,0.02108713,0.09501681,0.05110697,0.12293026,0.05505848,0.04493324,0.09763417,0.28954008,0.10367118,0.02077239,0.05290909,0.01317499,0.37823057,0.03169162,0.22295344,0.0138816,0.03015188,0.04450376,0.3016879,0.06749725,0.15124117,0.05970352,0.00996748,0.15051712,0.20408498,0.27185047,0.19273923,0.05431212,0.24477255,0.03668897,0.04783021,0.03137476,0.01911091,0.02510975,0.10301751,0.17366049,0.13227889,0.06648001,0.05218498,0.34412774,0.0233251,0.01404122,0.03589183,0.14772724,0.00942097,0.07035237,0.00764606,0.00725075,0.09493517,0.06298195,0.05923604,0.13199681,0.06147134,0.00763936,0.05794081,0.22605643,0.08900371,0.03989169,0.09311805,0.08429122,0.19000961,0.05022639,0.03831666,0.09967314,0.02010561,0.45649508,0.22479925,0.09507577,0.00933198,0.03217589,0.07498649,0.1087508,0.00829525,0.02237722,0.09119271,0.04155533,0.17419083,0.12235242,0.03005827,0.07541893,0.03484718,0.23320708,0.27429745,0.04542132,0.02712148,0.02043351,0.02001793,0.04240546,0.0302311,0.1227732,0.00932856,0.11452582,0.02782387,0.14413784,0.16425404,0.03938708,0.02873501,0.02328112,0.0336878,0.08357035,0.01899271,0.4229194,0.3439508,0.0148252,0.01845125,0.09345961,0.0285014,0.2002427,0.0994077,0.01002572,0.01291706,0.43805534,0.0089785,0.09539693,0.17685583,0.24507906,0.03673887,0.1207082,0.24060768,0.0197654,0.12208655,0.04494333,0.23487875,0.14966665,0.0469516,0.34433052,0.0244105,0.10800529,0.04085457,0.11687311,0.29867318,0.02354945,0.01376028,0.09714133,0.09346646,0.06012186,0.04789561,0.04381246,0.04859807,0.07363308,0.13448125,0.09547472,0.68000865,0.07656215,0.01524075,0.01785457,0.01807102,0.08881958,0.31783387,0.12059326,0.0430791
0.00454039,0.01244616,0.02273515,0.37251526,0.06398069,0.04457176,0.08648837,0.05265067,0.01709,0.04543746,0.04193849,0.09299137,0.011503,0.36995912,0.058247,0.09590409,0.02087646,0.03379761,0.05497935,0.05252432,0.00763322,0.07471032,0.36691004,0.1436,0.00624595,0.26420859,0.00750848,0.07748232,0.02312912,0.02137636,0.065732,0.02548389,0.13834861,0.160909,0.12049783,0.01813249,0.01665962,0.13860573,0.08550381,0.05852799,0.257306,0.00791386,0.01429037,0.42242804,0.03041657,0.05893565,0.03515774,0.03621119,0.05216926,0.18010232,0.02681784,0.04015414,0.13138998,0.28018537,0.20291883,0.09352666,0.04027623,0.09647152,0.01693508,0.14364979,0.71538293,0.049216,0.064682,0.13443948,0.18604721,0.22195251,0.41346347,0.03714291,0.02905623,0.08386932,0.073243,0.02583416,0.30154094,0.06085109,0.125785,0.481942,0.02072337,0.08692165,0.09566858,0.09509558,0.34493482,0.05564963,0.31736216,0.05796259,0.04342,0.257618,0.20051423,0.03382096,0.07705479,0.28689572,0.00645052,0.01253675,0.06674159,0.07262627,0.056507,0.04108641,0.02980712,0.23727621,0.00472713,0.05926377,0.29889324,0.07867268,0.708777,0.685888,0.06426732,0.00875826,0.00606,0.12091622,0.02491987,0.04403568,0.09658103,0.00510528,0.020011,0.327592,0.04817768,0.04610132,0.05148334,0.06856422,0.06356518,0.02650806,0.03925268,0.03573081,0.09789152,0.12018025,0.05861388,0.07000626,0.07888101,0.12421066,0.10942516,0.06986823,0.05611954,0.03468004,0.04948616,0.05261604,0.365716,0.01808304,0.05356612,0.176149,0.23915894,0.03158987,0.04554993,0.05618466,0.16640534,0.05879256,0.04317474,0.08233221,0.20117138,0.04302629,0.03908687,0.34044215,0.03482412,0.08918095,0.07376344,0.02233935,0.02953222,0.06277765,0.43837106,0.03017951,0.05518844,0.05367333,0.03252662,0.11813698,0.03099552,0.00703331,0.04984736,0.048557,0.14554471,0.05049133,0.00640073,0.15208863,0.068811,0.04938406,0.06682126,0.166918,0.06710099,0.03386066,0.08169399,0.03294849,0.11337872,0.03982468,0.06464153,0.01079422,0.03841965,0.05414237,0.26089,0.01437314,0.27740696,0.05848808,0.01452337,0.06391445,0.01115677,0.018648,0.03892546,0.11557503,0.01222579,0.61659026,0.07152919,0.07634904,0.06316131,0.14378054
