0,1,2
27.91542734814719,26.51756536810277,30.277017312274435
92.26178957027433,91.55421671968932,91.60426590086337
81.85678361384437,14.834748961433455,69.30303893103923
90.52752394086401,13.540322213962535,61.755868391314586
71.84366569560792,14.106082251313513,74.61112662720765
87.42555891707055,36.11529125461546,84.5353779654774
87.03626794531398,13.302781395521235,62.79400507844552
92.74600796311087,15.082696975456509,70.32305584921184
88.1699905733142,18.05347397766777,64.19158720366853
86.71266481315274,16.327098626707045,63.60928727624591
80.07065775844009,38.28675639678987,80.94625559804076
93.56352626207932,22.788850431016847,83.59681162801914
87.24007607241057,45.149159430233354,75.68074056723812
83.36156545869702,55.068104511763444,73.72274703764342
89.1390700740493,55.51422970658649,75.32520846534699
92.14122725327724,87.51330155595281,89.78205868173646
86.79228154810265,45.99023886944547,74.039408096964
85.17787437296161,28.40779701320703,76.74070808916825
72.09591884738991,74.91405094348487,78.4981263070113
81.22206751192134,39.180849187361815,84.2627413762205
67.36166717847092,75.63666476154755,81.53625282792207
89.0001425583727,13.293155340551516,65.61370592030374
58.04662765288925,34.634215707770444,85.72307267866682
32.45523758991929,20.533964258970713,90.50951310873458
90.82388097989026,12.061504306718845,65.41254480432576
88.86563921835601,62.26022911981035,70.96048350278413
83.54169101701139,25.145097303270045,64.15965387161715
90.94054961454569,69.68539891992053,84.93830416479294
36.1026617350843,23.033371584060077,87.61204194697207
29.472982500832234,15.811643211110729,90.53202928351419
27.388432914670524,14.398030221576187,86.58339274726217
8.775560923051062,88.52504356990126,11.321037545286675
10.13309004930586,90.53848570998544,9.943767070983867
12.017114364178129,82.3347856733806,11.362225289368228
12.567780354228585,88.36587411942995,6.722615766760791
11.627053653877114,91.72496507666044,11.50817730657574
