0,1,2,3,4
1232.8859579625582,1307.144998946156,41314.239474065136,1040.9999999999998,41579.635683262095
208.80446641860846,202.3183959321406,211.59358472157857,229.99999999999994,204.50084788130732
95.72063564707044,83.6184771334382,190.69489597367118,111.99999999999997,85.4605238873603
43.41072260980757,48.08255957411409,43.34853151779114,63.999999999999986,55.706418653131934
5.060435254791767,4.410723802149902,5.113554064572561,3.599999904999999,3.7047493250627954
5.021286813745574,5.188284152621362,9.586302241077497,4.530000209999999,5.179181270126133
41.929774285786415,45.07369067189443,36.53307937865415,19.999999999999996,43.685482866451046
0.2996032297011977,0.04228085364656765,0.5875594476649155,0.0,0.942430564585682
65.31891718533377,68.33168735805732,68.30551639256925,66.99999999999999,63.29801243832572
180.96849122052976,172.00831583064152,164.29095301664046,158.99999999999997,189.20432933002755
2.446560207137657,2.5296653861343223,1.4629890716204894,1.9999999999999996,1.8941153392135437
128.57273412501507,136.31145587313355,135.0661587573083,99.99999999999997,127.6872749282874
76.36241809724622,77.41075806794433,80.26046528909168,89.99999999999999,80.90379031462726
38.314677390952085,36.232077865321145,33.84612916528694,30.999999999999993,40.79930130082751
42.873806458642704,39.769924267857874,39.688656486235715,38.99999999999999,46.56729086111402
47.97619378207185,32.536851218794055,21.410215275478247,1439.9999999999998,461.9161258876814
